"FON_FONDSID";"DATUM";"KOERS";"KOERS";"KOERS";"KOERS";"OMZET"
"3366651";"2019-02-20";"1583.40000";"1584.70000";"1571.70000";"1583.90000";"0"
"3366651";"2019-02-21";"1576.00000";"1588.00000";"1569.00000";"1577.00000";"0"
"3366651";"2019-02-22";"1577.60000";"1592.40000";"1577.20000";"1592.20000";"0"
"3366651";"2019-02-25";"1589.10000";"1589.60000";"1583.00000";"1589.40000";"0"
"3366651";"2019-02-26";"1574.40000";"1577.40000";"1573.90000";"1575.20000";"0"
"3366651";"2019-02-27";"1582.00000";"1582.40000";"1577.10000";"1582.60000";"0"
"3366651";"2019-02-28";"1575.80000";"1583.00000";"1574.80000";"1577.10000";"0"
"3366651";"2019-03-01";"1582.70000";"1591.00000";"1574.90000";"1590.50000";"0"
"3366651";"2019-03-04";"1574.10000";"1575.20000";"1570.90000";"1574.00000";"0"
"3366651";"2019-03-05";"1567.50000";"1567.60000";"1563.30000";"1567.70000";"0"
"3366651";"2019-03-06";"1537.10000";"1537.80000";"1534.10000";"1537.40000";"0"
"3366651";"2019-03-07";"1529.50000";"1531.00000";"1525.30000";"1524.10000";"0"
"3366651";"2019-03-08";"1527.20000";"1531.70000";"1517.60000";"1531.20000";"0"
"3366651";"2019-03-11";"1554.90000";"1559.50000";"1553.40000";"1554.10000";"0"
"3366651";"2019-03-12";"1554.60000";"1554.60000";"1548.10000";"1554.50000";"0"
"3366651";"2019-03-13";"1563.60000";"1565.00000";"1560.00000";"1564.20000";"0"
"3366651";"2019-03-14";"1552.40000";"1558.00000";"1552.40000";"1553.00000";"0"
"3366651";"2019-03-15";"1556.50000";"1569.50000";"1553.70000";"1560.00000";"0"
"3366651";"2019-03-18";"1570.70000";"1572.20000";"1568.50000";"1570.40000";"0"
"3366651";"2019-03-19";"1559.60000";"1559.80000";"1552.80000";"1559.60000";"0"
"3366651";"2019-03-20";"1544.00000";"1552.80000";"1544.00000";"1544.50000";"0"
"3366651";"2019-03-21";"1566.40000";"1569.90000";"1563.20000";"1566.80000";"0"
"3366651";"2019-03-22";"1564.80000";"1567.00000";"1508.60000";"1508.70000";"0"
"3366651";"2019-03-25";"1520.00000";"1525.50000";"1518.70000";"1520.50000";"0"
"3366651";"2019-03-26";"1532.00000";"1534.70000";"1528.40000";"1532.00000";"0"
"3366651";"2019-03-27";"1524.20000";"1525.30000";"1517.60000";"1524.10000";"0"
"3366651";"2019-03-28";"1540.20000";"1546.00000";"1539.40000";"1540.50000";"0"
"3366651";"2019-03-29";"1544.30000";"1553.40000";"1534.50000";"1545.00000";"0"
"3366651";"2019-04-01";"1559.00000";"1561.20000";"1556.80000";"1560.10000";"0"
"3366651";"2019-04-02";"1553.10000";"1562.60000";"1552.70000";"1553.20000";"0"
"3366651";"2019-04-03";"1567.20000";"1568.30000";"1563.80000";"1566.80000";"0"
"3366651";"2019-04-04";"1570.90000";"1575.00000";"1570.00000";"1571.40000";"0"
"3366651";"2019-04-05";"1573.90000";"1588.20000";"1573.00000";"1587.40000";"0"
"3366651";"2019-04-08";"1584.10000";"1585.00000";"1580.20000";"1584.50000";"0"
"3366651";"2019-04-09";"1564.50000";"1566.00000";"1562.10000";"1563.90000";"0"
"3366651";"2019-04-10";"1586.20000";"1589.40000";"1583.80000";"1586.20000";"0"
"3366651";"2019-04-11";"1582.20000";"1583.80000";"1581.00000";"1582.20000";"0"
"3366651";"2019-04-12";"1583.60000";"1594.20000";"1582.00000";"1588.80000";"0"
"3366651";"2019-04-15";"1583.50000";"1586.70000";"1583.30000";"1583.40000";"0"
"3366651";"2019-04-16";"1586.20000";"1590.60000";"1585.10000";"1586.50000";"0"
"3366651";"2019-04-17";"1570.50000";"1572.60000";"1564.10000";"1570.90000";"0"
"3366651";"2019-04-18";"1565.50000";"1576.00000";"1558.20000";"1568.90000";"0"
"3366651";"2019-04-22";"1564.50000";"1565.30000";"1561.00000";"1564.00000";"0"
"3366651";"2019-04-23";"1589.90000";"1590.70000";"1585.70000";"1589.40000";"0"
"3366651";"2019-04-24";"1588.50000";"1590.60000";"1587.30000";"1588.00000";"0"
"3366651";"2019-04-25";"1576.40000";"1578.50000";"1572.50000";"1577.10000";"0"
"3366651";"2019-04-26";"1577.00000";"1596.30000";"1575.10000";"1592.40000";"0"
"3366651";"2019-04-29";"1602.90000";"1603.10000";"1598.80000";"1603.00000";"0"
"3366651";"2019-04-30";"1597.00000";"1600.30000";"1595.70000";"1596.60000";"0"
"3366651";"2019-05-01";"1573.30000";"1579.60000";"1572.70000";"1573.10000";"0"
"3366651";"2019-05-02";"1586.90000";"1590.40000";"1584.80000";"1587.20000";"0"
"3366651";"2019-05-03";"1589.00000";"1618.70000";"1587.30000";"1618.70000";"0"
"3366651";"2019-05-06";"1605.60000";"1610.70000";"1604.30000";"1603.30000";"0"
"3366651";"2019-05-07";"1589.00000";"1592.70000";"1584.80000";"1589.10000";"0"
"3366651";"2019-05-08";"1579.60000";"1579.90000";"1567.90000";"1579.40000";"0"
"3366651";"2019-05-09";"1571.00000";"1582.70000";"1562.40000";"1572.60000";"0"
"3366651";"2019-05-10";"1565.40000";"1580.80000";"1545.70000";"1578.90000";"0"
"3366651";"2019-05-13";"1521.00000";"1531.40000";"1516.70000";"1521.90000";"0"
"3366651";"2019-05-14";"1547.00000";"1549.70000";"1542.40000";"1546.50000";"0"
"3366651";"2019-05-15";"1550.00000";"1550.30000";"1542.80000";"1550.70000";"0"
"3366651";"2019-05-16";"1559.60000";"1561.70000";"1553.50000";"1559.80000";"0"
"3366651";"2019-05-17";"1554.70000";"1561.30000";"1534.70000";"1536.70000";"0"
"3366651";"2019-05-20";"1528.80000";"1535.20000";"1528.60000";"1528.70000";"0"
"3366651";"2019-05-21";"1545.30000";"1548.00000";"1543.20000";"1545.20000";"0"
"3366651";"2019-05-22";"1533.50000";"1534.20000";"1525.20000";"1532.60000";"0"
"3366651";"2019-05-23";"1502.40000";"1508.50000";"1501.70000";"1502.90000";"0"
"3366651";"2019-05-24";"1507.30000";"1518.50000";"1505.40000";"1516.40000";"0"
"3366651";"2019-05-27";"1516.20000";"1521.80000";"1514.80000";"1518.00000";"0"
"3366651";"2019-05-28";"1505.40000";"1506.40000";"1498.70000";"1505.60000";"0"
"3366651";"2019-05-29";"1489.20000";"1493.00000";"1487.30000";"1489.30000";"0"
"3366651";"2019-05-30";"1484.60000";"1486.40000";"1470.60000";"1486.00000";"0"
"3366651";"2019-05-31";"1474.30000";"1474.80000";"1459.40000";"1466.20000";"0"
"3366651";"2019-06-03";"1475.80000";"1477.00000";"1471.30000";"1475.90000";"0"
"3366651";"2019-06-04";"1507.20000";"1512.60000";"1506.90000";"1506.40000";"0"
"3366651";"2019-06-05";"1504.10000";"1507.20000";"1497.30000";"1505.60000";"0"
"3366651";"2019-06-06";"1498.90000";"1506.80000";"1497.90000";"1499.00000";"0"
"3366651";"2019-06-07";"1506.60000";"1521.10000";"1502.50000";"1514.50000";"0"
"3366651";"2019-06-10";"1524.70000";"1528.10000";"1522.60000";"1524.90000";"0"
"3366651";"2019-06-11";"1518.40000";"1520.00000";"1515.90000";"1518.30000";"0"
"3366651";"2019-06-12";"1522.20000";"1526.10000";"1514.70000";"1522.20000";"0"
"3366651";"2019-06-13";"1539.00000";"1543.30000";"1536.60000";"1535.50000";"0"
"3366651";"2019-06-14";"1542.70000";"1542.90000";"1525.70000";"1528.50000";"0"
"3366651";"2019-06-17";"1538.00000";"1539.80000";"1537.30000";"1538.60000";"0"
"3366651";"2019-06-18";"1554.90000";"1557.00000";"1553.40000";"1554.40000";"0"
"3366651";"2019-06-19";"1558.00000";"1567.60000";"1557.70000";"1559.20000";"0"
"3366651";"2019-06-20";"1566.30000";"1566.40000";"1560.70000";"1565.80000";"0"
"3366651";"2019-06-21";"1561.00000";"1566.90000";"1549.50000";"1551.20000";"0"
"3366651";"2019-06-24";"1536.30000";"1540.50000";"1530.90000";"1536.30000";"0"
"3366651";"2019-06-25";"1524.80000";"1527.00000";"1521.80000";"1524.80000";"0"
"3366651";"2019-06-26";"1520.50000";"1528.20000";"1519.80000";"1520.50000";"0"
"3366651";"2019-06-27";"1550.70000";"1554.70000";"1548.50000";"1551.50000";"0"
"3366651";"2019-06-28";"1549.90000";"1575.20000";"1549.00000";"1573.90000";"0"
"3366651";"2019-07-01";"1574.40000";"1577.10000";"1569.80000";"1574.90000";"0"
"3366651";"2019-07-02";"1566.10000";"1566.80000";"1562.60000";"1566.10000";"0"
"3366651";"2019-07-03";"1579.00000";"1580.50000";"1576.20000";"1578.70000";"0"
"3366651";"2019-07-04";"1577.60000";"1581.50000";"1575.10000";"1579.20000";"0"
"3366651";"2019-07-05";"1579.00000";"1581.00000";"1560.50000";"1579.80000";"0"
"3366651";"2019-07-08";"1563.40000";"1563.90000";"1556.20000";"1563.60000";"0"
"3366651";"2019-07-09";"1564.60000";"1568.20000";"1563.80000";"1564.60000";"0"
"3366651";"2019-07-10";"1567.60000";"1573.30000";"1567.10000";"1568.00000";"0"
"3366651";"2019-07-11";"1559.10000";"1564.80000";"1559.00000";"1559.90000";"0"
"3366651";"2019-07-12";"1563.50000";"1578.60000";"1560.20000";"1572.20000";"0"
"3366651";"2019-07-15";"1564.80000";"1566.60000";"1563.80000";"1564.30000";"0"
"3366651";"2019-07-16";"1564.40000";"1566.70000";"1563.00000";"1564.60000";"0"
"3366651";"2019-07-17";"1549.40000";"1551.50000";"1546.60000";"1549.60000";"0"
"3366651";"2019-07-18";"1560.60000";"1564.70000";"1557.70000";"1560.90000";"0"
"3366651";"2019-07-19";"1562.90000";"1565.40000";"1545.10000";"1545.60000";"0"
"3366651";"2019-07-22";"1547.90000";"1551.50000";"1547.30000";"1548.20000";"0"
"3366651";"2019-07-23";"1555.40000";"1558.50000";"1555.10000";"1555.60000";"0"
"3366651";"2019-07-24";"1583.70000";"1586.70000";"1583.70000";"1583.80000";"0"
"3366651";"2019-07-25";"1562.50000";"1565.90000";"1562.10000";"1562.40000";"0"
"3366651";"2019-07-26";"1565.30000";"1585.10000";"1562.00000";"1580.40000";"0"
"3366651";"2019-07-29";"1572.80000";"1575.00000";"1572.10000";"1573.00000";"0"
"3366651";"2019-07-30";"1587.00000";"1589.90000";"1586.20000";"1586.80000";"0"
"3366651";"2019-07-31";"1572.50000";"1581.30000";"1569.60000";"1573.50000";"0"
"3366651";"2019-08-01";"1549.80000";"1551.10000";"1543.70000";"1547.90000";"0"
"3366651";"2019-08-02";"1548.60000";"1552.10000";"1522.10000";"1536.30000";"0"
"3366651";"2019-08-05";"1515.10000";"1519.60000";"1450.70000";"1477.00000";"0"
"3366651";"2019-08-06";"1484.20000";"1505.50000";"1481.90000";"1499.40000";"0"
"3366651";"2019-08-07";"1491.00000";"1508.40000";"1474.70000";"1498.60000";"0"
"3366651";"2019-08-08";"1505.10000";"1535.20000";"1499.60000";"1533.60000";"0"
"3366651";"2019-08-09";"1528.20000";"1530.70000";"1508.20000";"1516.90000";"0"
"3366651";"2019-08-12";"1516.70000";"1521.10000";"1491.00000";"1494.30000";"0"
"3366651";"2019-08-13";"1495.10000";"1525.90000";"1484.30000";"1513.90000";"0"
"3366651";"2019-08-14";"1513.70000";"1514.50000";"1464.50000";"1466.30000";"0"
"3366651";"2019-08-15";"1475.70000";"1485.00000";"1455.10000";"1464.90000";"0"
"3366651";"2019-08-16";"1472.40000";"1496.50000";"1468.30000";"1493.90000";"0"
"3366651";"2019-08-19";"1501.70000";"1516.40000";"1501.60000";"1506.60000";"0"
"3366651";"2019-08-20";"1508.80000";"1512.80000";"1492.70000";"1496.20000";"0"
"3366651";"2019-08-21";"1501.10000";"1518.60000";"1501.00000";"1514.60000";"0"
"3366651";"2019-08-22";"1512.00000";"1517.80000";"1498.30000";"1505.80000";"0"
"3366651";"2019-08-23";"1511.60000";"1514.10000";"1455.80000";"1462.90000";"0"
"3366651";"2019-08-26";"1454.30000";"1484.40000";"1451.80000";"1480.70000";"0"
"3366651";"2019-08-27";"1480.60000";"1487.70000";"1452.60000";"1455.60000";"0"
"3366651";"2019-08-28";"1460.60000";"1480.30000";"1447.70000";"1469.60000";"0"
"3366651";"2019-08-29";"1468.90000";"1501.60000";"1467.20000";"1496.50000";"0"
"3366651";"2019-08-30";"1500.20000";"1508.20000";"1486.40000";"1493.20000";"0"
"3366651";"2019-09-02";"1486.60000";"1495.90000";"1470.80000";"1480.90000";"0"
"3366651";"2019-09-03";"1483.60000";"1489.30000";"1465.70000";"1469.90000";"0"
"3366651";"2019-09-04";"1480.50000";"1502.70000";"1477.60000";"1483.30000";"0"
"3366651";"2019-09-05";"1502.50000";"1525.50000";"1493.40000";"1507.50000";"0"
"3366651";"2019-09-06";"1511.60000";"1518.60000";"1504.20000";"1506.10000";"0"
"3366651";"2019-09-09";"1508.10000";"1528.60000";"1506.50000";"1522.60000";"0"
"3366651";"2019-09-10";"1521.30000";"1550.20000";"1514.70000";"1545.40000";"0"
"3366651";"2019-09-11";"1547.00000";"1586.70000";"1541.40000";"1578.50000";"0"
"3366651";"2019-09-12";"1583.30000";"1585.00000";"1561.60000";"1577.20000";"0"
"3366651";"2019-09-13";"1584.80000";"1597.40000";"1579.50000";"1583.30000";"0"
"3366651";"2019-09-16";"1572.50000";"1596.10000";"1572.20000";"1589.60000";"0"
"3366651";"2019-09-17";"1586.30000";"1589.00000";"1572.50000";"1584.50000";"0"
"3366651";"2019-09-18";"1582.80000";"1584.30000";"1558.40000";"1572.70000";"0"
"3366651";"2019-09-19";"1568.20000";"1586.20000";"1562.90000";"1564.20000";"0"
"3366651";"2019-09-20";"1565.70000";"1574.30000";"1551.80000";"1561.70000";"0"
"3366651";"2019-09-23";"1566.80000";"1570.40000";"1552.30000";"1564.20000";"0"
"3366651";"2019-09-24";"1567.30000";"1568.50000";"1530.30000";"1537.10000";"0"
"3366651";"2019-09-25";"1541.10000";"1556.50000";"1529.40000";"1553.60000";"0"
"3366651";"2019-09-26";"1550.20000";"1558.60000";"1531.60000";"1536.90000";"0"
"3366651";"2019-09-27";"1534.90000";"1544.60000";"1516.60000";"1525.90000";"0"
"3366651";"2019-09-30";"1529.60000";"1534.20000";"1519.50000";"1528.90000";"0"
"3366651";"2019-10-01";"1530.60000";"1545.00000";"1491.20000";"1494.90000";"0"
"3366651";"2019-10-02";"1497.70000";"1498.90000";"1468.50000";"1479.20000";"0"
"3366651";"2019-10-03";"1480.40000";"1489.20000";"1459.00000";"1487.20000";"0"
"3366651";"2019-10-04";"1486.00000";"1502.40000";"1477.70000";"1500.40000";"0"
"3366651";"2019-10-07";"1493.50000";"1510.70000";"1491.00000";"1498.00000";"0"
"3366651";"2019-10-08";"1504.00000";"1505.40000";"1470.30000";"1474.90000";"0"
"3366651";"2019-10-09";"1477.20000";"1490.90000";"1462.70000";"1483.10000";"0"
"3366651";"2019-10-10";"1479.70000";"1497.60000";"1476.20000";"1494.00000";"0"
"3366651";"2019-10-11";"1494.80000";"1530.00000";"1492.70000";"1512.90000";"0"
"3366651";"2019-10-14";"1515.10000";"1515.80000";"1500.80000";"1506.80000";"0"
"3366651";"2019-10-15";"1510.40000";"1531.40000";"1507.70000";"1525.10000";"0"
"3366651";"2019-10-16";"1520.50000";"1532.60000";"1517.20000";"1525.60000";"0"
"3366651";"2019-10-17";"1523.60000";"1545.00000";"1521.30000";"1542.90000";"0"
"3366651";"2019-10-18";"1540.10000";"1544.90000";"1524.10000";"1537.30000";"0"
"3366651";"2019-10-21";"1541.70000";"1559.90000";"1538.70000";"1551.90000";"0"
"3366651";"2019-10-22";"1555.80000";"1560.60000";"1545.50000";"1549.90000";"0"
"3366651";"2019-10-23";"1549.60000";"1558.00000";"1545.20000";"1556.20000";"0"
"3366651";"2019-10-24";"1554.40000";"1560.10000";"1544.10000";"1551.40000";"0"
"3366651";"2019-10-25";"1551.50000";"1564.90000";"1547.60000";"1558.80000";"0"
"3366651";"2019-10-28";"1561.10000";"1579.60000";"1559.70000";"1574.20000";"0"
"3366651";"2019-10-29";"1573.20000";"1582.90000";"1568.00000";"1578.50000";"0"
"3366651";"2019-10-30";"1576.00000";"1579.70000";"1561.80000";"1574.70000";"0"
"3366651";"2019-10-31";"1573.90000";"1575.80000";"1551.00000";"1562.90000";"0"
"3366651";"2019-11-01";"1566.10000";"1591.00000";"1563.30000";"1589.60000";"0"
"3366651";"2019-11-04";"1593.00000";"1605.90000";"1592.20000";"1596.90000";"0"
"3366651";"2019-11-05";"1599.60000";"1613.60000";"1596.00000";"1599.00000";"0"
"3366651";"2019-11-06";"1598.90000";"1602.40000";"1586.90000";"1592.80000";"0"
"3366651";"2019-11-07";"1592.20000";"1610.60000";"1590.00000";"1594.40000";"0"
"3366651";"2019-11-08";"1592.30000";"1601.30000";"1587.90000";"1600.50000";"0"
"3366651";"2019-11-11";"1594.50000";"1600.40000";"1587.20000";"1597.60000";"0"
"3366651";"2019-11-12";"1600.10000";"1607.30000";"1590.00000";"1595.10000";"0"
"3366651";"2019-11-13";"1591.40000";"1595.90000";"1579.70000";"1593.70000";"0"
"3366651";"2019-11-14";"1590.90000";"1599.30000";"1585.80000";"1589.30000";"0"
"3366651";"2019-11-15";"1597.00000";"1600.80000";"1591.30000";"1597.50000";"0"
"3366651";"2019-11-18";"1596.20000";"1601.20000";"1587.00000";"1591.90000";"0"
"3366651";"2019-11-19";"1592.80000";"1605.00000";"1590.70000";"1597.40000";"0"
"3366651";"2019-11-20";"1595.30000";"1603.80000";"1580.20000";"1595.30000";"0"
"3366651";"2019-11-21";"1592.00000";"1599.00000";"1579.40000";"1584.30000";"0"
"3366651";"2019-11-22";"1586.00000";"1592.80000";"1580.60000";"1591.60000";"0"
"3366651";"2019-11-25";"1596.60000";"1631.30000";"1594.10000";"1622.90000";"0"
"3366651";"2019-11-26";"1623.90000";"1632.60000";"1619.80000";"1627.20000";"0"
"3366651";"2019-11-27";"1626.20000";"1636.40000";"1625.90000";"1635.80000";"0"
"3366651";"2019-11-28";"1629.70000";"1634.00000";"1626.80000";"1629.80000";"0"
"3366651";"2019-11-29";"1627.20000";"1634.60000";"1623.00000";"1624.30000";"0"
"3366651";"2019-12-02";"1630.00000";"1635.40000";"1605.40000";"1608.40000";"0"
"3366651";"2019-12-03";"1614.20000";"1614.50000";"1587.50000";"1604.10000";"0"
"3366651";"2019-12-04";"1605.70000";"1618.50000";"1599.10000";"1614.30000";"0"
"3366651";"2019-12-05";"1613.00000";"1622.70000";"1610.60000";"1617.30000";"0"
"3366651";"2019-12-06";"1618.20000";"1640.30000";"1616.80000";"1636.70000";"0"
"3366651";"2019-12-09";"1632.20000";"1637.80000";"1628.60000";"1629.70000";"0"
"3366651";"2019-12-10";"1631.20000";"1636.00000";"1619.10000";"1634.30000";"0"
"3366651";"2019-12-11";"1633.30000";"1637.60000";"1625.40000";"1634.90000";"0"
"3366651";"2019-12-12";"1635.40000";"1658.80000";"1628.20000";"1646.80000";"0"
"3366651";"2019-12-13";"1656.30000";"1660.20000";"1634.20000";"1644.30000";"0"
"3366651";"2019-12-16";"1647.70000";"1664.20000";"1647.00000";"1656.00000";"0"
"3366651";"2019-12-17";"1656.90000";"1661.30000";"1651.10000";"1659.70000";"0"
"3366651";"2019-12-18";"1660.50000";"1669.30000";"1658.30000";"1668.00000";"0"
"3366651";"2019-12-19";"1666.50000";"1674.20000";"1664.80000";"1673.50000";"0"
"3366651";"2019-12-20";"1672.40000";"1679.70000";"1671.40000";"1672.70000";"0"
"3366651";"2019-12-23";"1675.20000";"1677.80000";"1667.80000";"1677.50000";"0"
"3366651";"2019-12-24";"1677.40000";"1681.30000";"1674.30000";"1680.20000";"0"
"3366651";"2019-12-26";"1682.20000";"1684.90000";"1678.00000";"1681.20000";"0"
"3366651";"2019-12-27";"1684.10000";"1687.80000";"1668.50000";"1669.00000";"0"
"3366651";"2019-12-30";"1673.00000";"1675.90000";"1659.40000";"1668.00000";"0"
"3366651";"2019-12-31";"1670.90000";"1676.90000";"1660.60000";"1674.10000";"0"
"3366651";"2020-01-02";"1675.80000";"1684.80000";"1652.20000";"1672.40000";"0"
"3366651";"2020-01-03";"1653.40000";"1666.40000";"1639.70000";"1661.90000";"0"
"3366651";"2020-01-06";"1656.80000";"1668.80000";"1646.60000";"1662.90000";"0"
"3366651";"2020-01-07";"1666.90000";"1669.40000";"1627.30000";"1656.50000";"0"
"3366651";"2020-01-08";"1650.10000";"1672.30000";"1649.20000";"1668.30000";"0"
"3366651";"2020-01-09";"1670.90000";"1676.60000";"1664.30000";"1667.10000";"0"
"3366651";"2020-01-10";"1671.50000";"1672.00000";"1653.40000";"1657.60000";"0"
"3366651";"2020-01-13";"1663.40000";"1674.80000";"1652.00000";"1670.20000";"0"
"3366651";"2020-01-14";"1668.90000";"1687.40000";"1660.90000";"1678.60000";"0"
"3366651";"2020-01-15";"1673.10000";"1691.20000";"1671.00000";"1686.20000";"0"
"3366651";"2020-01-16";"1690.60000";"1711.20000";"1689.80000";"1707.20000";"0"
"3366651";"2020-01-17";"1708.00000";"1715.10000";"1698.10000";"1698.70000";"0"
"3366651";"2020-01-20";"1699.80000";"1703.30000";"1691.80000";"1701.40000";"0"
"3366651";"2020-01-21";"1692.80000";"1696.40000";"1683.20000";"1686.00000";"0"
"3366651";"2020-01-22";"1695.10000";"1697.10000";"1679.80000";"1682.30000";"0"
"3366651";"2020-01-23";"1680.40000";"1690.30000";"1664.90000";"1685.30000";"0"
"3366651";"2020-01-24";"1688.30000";"1694.30000";"1652.50000";"1662.90000";"0"
"3366651";"2020-01-27";"1647.20000";"1655.60000";"1634.20000";"1644.90000";"0"
"3366651";"2020-01-28";"1654.80000";"1664.30000";"1646.60000";"1661.70000";"0"
"3366651";"2020-01-29";"1661.40000";"1665.70000";"1636.80000";"1649.20000";"0"
"3366651";"2020-01-30";"1639.60000";"1652.80000";"1628.70000";"1650.20000";"0"
"3366651";"2020-01-31";"1648.60000";"1648.60000";"1609.10000";"1616.50000";"0"
"3366651";"2020-02-03";"1627.30000";"1643.50000";"1619.80000";"1631.80000";"0"
"3366651";"2020-02-04";"1642.30000";"1662.60000";"1641.00000";"1661.10000";"0"
"3366651";"2020-02-05";"1656.40000";"1694.90000";"1655.30000";"1684.20000";"0"
"3366651";"2020-02-06";"1693.40000";"1695.20000";"1674.70000";"1681.60000";"0"
"3366651";"2020-02-07";"1676.70000";"1680.50000";"1652.70000";"1656.90000";"0"
"3366651";"2020-02-10";"1658.60000";"1676.60000";"1653.30000";"1668.60000";"0"
"3366651";"2020-02-11";"1676.10000";"1688.50000";"1670.20000";"1679.10000";"0"
"3366651";"2020-02-12";"1682.70000";"1691.90000";"1681.30000";"1690.00000";"0"
"3366651";"2020-02-13";"1684.20000";"1703.10000";"1673.00000";"1696.80000";"0"
"3366651";"2020-02-14";"1700.90000";"1701.70000";"1681.70000";"1687.20000";"0"
"3366651";"2020-02-17";"1692.50000";"1693.90000";"1678.70000";"1684.50000";"0"
"3366651";"2020-02-18";"1681.90000";"1691.20000";"1672.60000";"1683.60000";"0"
"3366651";"2020-02-19";"1689.50000";"1699.50000";"1686.10000";"1693.20000";"0"
"3366651";"2020-02-20";"1689.50000";"1698.90000";"1673.60000";"1693.20000";"0"
"3366651";"2020-02-21";"1687.50000";"1692.20000";"1671.00000";"1678.40000";"0"
"3366651";"2020-02-24";"1651.30000";"1653.90000";"1618.00000";"1627.50000";"0"
"3366651";"2020-02-25";"1643.00000";"1645.50000";"1566.30000";"1575.70000";"0"
"3366651";"2020-02-26";"1584.90000";"1591.60000";"1523.50000";"1546.50000";"0"
"3366651";"2020-02-27";"1529.50000";"1556.70000";"1464.20000";"1481.80000";"0"
"3366651";"2020-02-28";"1468.40000";"1498.90000";"1444.00000";"1494.30000";"0"
"3366651";"2020-03-02";"1488.00000";"1520.10000";"1451.30000";"1505.90000";"0"
"3366651";"2020-03-03";"1502.10000";"1548.00000";"1468.20000";"1475.80000";"0"
"3366651";"2020-03-04";"1498.60000";"1530.20000";"1490.40000";"1522.70000";"0"
"3366651";"2020-03-05";"1516.60000";"1516.60000";"1456.00000";"1479.50000";"0"
"3366651";"2020-03-06";"1459.20000";"1468.90000";"1414.40000";"1444.90000";"0"
"3366651";"2020-03-09";"1376.10000";"1376.60000";"1289.50000";"1302.30000";"0"
"3366651";"2020-03-10";"1352.90000";"1373.80000";"1283.70000";"1343.10000";"0"
"3366651";"2020-03-11";"1310.00000";"1326.10000";"1197.80000";"1262.90000";"0"
"3366651";"2020-03-12";"1222.90000";"1224.10000";"1056.60000";"1097.70000";"0"
"3366651";"2020-03-13";"1103.60000";"1211.60000";"1090.70000";"1191.20000";"0"
"3366651";"2020-03-16";"1133.60000";"1133.60000";"966.90000";"1026.10000";"0"
"3366651";"2020-03-17";"1037.60000";"1102.10000";"999.90000";"1069.70000";"0"
"3366651";"2020-03-18";"1034.00000";"1066.40000";"948.50000";"1009.00000";"0"
"3366651";"2020-03-19";"958.40000";"1068.70000";"952.20000";"1027.30000";"0"
"3366651";"2020-03-20";"1040.20000";"1093.60000";"994.30000";"997.80000";"0"
"3366651";"2020-03-23";"976.00000";"1063.80000";"958.90000";"1001.70000";"0"
"3366651";"2020-03-24";"1035.80000";"1109.60000";"1029.00000";"1096.70000";"0"
"3366651";"2020-03-25";"1081.50000";"1145.10000";"1062.80000";"1096.60000";"0"
"3366651";"2020-03-26";"1085.60000";"1180.30000";"1068.70000";"1172.00000";"0"
"3366651";"2020-03-27";"1143.00000";"1164.10000";"1111.80000";"1120.10000";"0"
"3366651";"2020-03-30";"1138.10000";"1163.80000";"1111.70000";"1152.70000";"0"
"3366651";"2020-03-31";"1148.80000";"1166.90000";"1108.10000";"1135.70000";"0"
"3366651";"2020-04-01";"1111.00000";"1112.00000";"1059.20000";"1070.90000";"0"
"3366651";"2020-04-02";"1079.90000";"1108.20000";"1049.80000";"1079.10000";"0"
"3366651";"2020-04-03";"1063.70000";"1084.60000";"1029.70000";"1050.30000";"0"
"3366651";"2020-04-06";"1092.00000";"1138.00000";"1088.70000";"1125.70000";"0"
"3366651";"2020-04-07";"1122.50000";"1190.40000";"1117.30000";"1123.30000";"0"
"3366651";"2020-04-08";"1134.30000";"1197.30000";"1117.80000";"1184.20000";"0"
"3366651";"2020-04-09";"1184.50000";"1250.90000";"1167.70000";"1248.90000";"0"
"3366651";"2020-04-13";"1221.80000";"1245.00000";"1195.10000";"1216.80000";"0"
"3366651";"2020-04-14";"1243.80000";"1253.80000";"1216.80000";"1236.40000";"0"
"3366651";"2020-04-15";"1226.60000";"1229.10000";"1164.60000";"1178.80000";"0"
"3366651";"2020-04-16";"1177.20000";"1232.30000";"1148.50000";"1206.80000";"0"
"3366651";"2020-04-17";"1232.30000";"1232.30000";"1204.40000";"1222.10000";"0"
"3366651";"2020-04-20";"1223.40000";"1233.50000";"1186.50000";"1210.60000";"0"
"3366651";"2020-04-21";"1197.90000";"1205.80000";"1164.60000";"1182.80000";"0"
"3366651";"2020-04-22";"1178.10000";"1214.00000";"1177.80000";"1196.10000";"0"
"3366651";"2020-04-23";"1192.70000";"1233.10000";"1189.70000";"1205.50000";"0"
"3366651";"2020-04-24";"1194.60000";"1237.40000";"1189.00000";"1224.90000";"0"
"3366651";"2020-04-27";"1248.40000";"1289.30000";"1240.50000";"1276.20000";"0"
"3366651";"2020-04-28";"1269.20000";"1320.70000";"1268.10000";"1298.20000";"0"
"3366651";"2020-04-29";"1315.80000";"1374.00000";"1305.00000";"1368.20000";"0"
"3366651";"2020-04-30";"1369.80000";"1370.20000";"1282.70000";"1302.30000";"0"
"3366651";"2020-05-01";"1288.40000";"1288.40000";"1236.50000";"1253.00000";"0"
"3366651";"2020-05-04";"1240.50000";"1274.80000";"1226.40000";"1258.00000";"0"
